100
7728.127077,1236.006954,37600.543839,76272.466910,21197.574138,87575.945160,21261.741472,57597.506636,65173.084090,12374.129999,39000.879951,26426.286549,61416.940889,34752.842807,32177.366617,61754.597663,40017.819150,71350.548452,20592.685760,77897.369854,68590.738287,90240.795814,3715.333214,39276.479442,93566.205583,53626.944853,70560.611075,1182.877143,25304.033440,66593.163914,54354.681011,33032.160554,67829.170858,91955.224841,9304.627417,89026.745032,79531.169955,30566.368879,46624.251622,44704.253998,42940.498914,85625.131609,71130.540537,4357.439757,20377.974369,3307.907155,66112.037456,60395.793556,74658.455597,86704.723206,38293.163363,43249.193838,76945.518973,42008.496567,82525.673269,70511.724556,95635.441456,53086.284298,71694.601689,20939.474850,19679.448212,26049.282654,53971.635394,87508.619060,18004.507448,63276.262847,76535.364046,97535.677393,93842.631716,23159.615667,42239.931344,36783.130584,8784.747230,13370.471882,41140.570377,29162.721589,16678.379027,7252.607787,89558.515135,91336.834614,93957.330983,27851.678451,34586.028405,70902.849956,69860.175055,17111.701674,41414.574466,65495.616464,70197.985962,13109.176109,86435.091304,89877.434164,39158.458753,40406.726698,77386.053224,57162.966191,3682.989499,53921.417223,54698.643537,97525.621205
77081.032881,96938.574872,34308.751788,85865.780101,10309.046707,75449.322155,15028.501690,26987.425723,82701.929932,4587.016779,18324.260291,76659.260868,32438.695266,52910.288732,47562.110777,2298.870274,70021.990396,88976.685233,67794.486729,40219.976312,2085.861295,54229.577987,30097.410476,41244.320038,94636.304675,7483.463654,98407.286219,98319.294163,61404.880867,53105.929710,95844.915368,38485.913748,50044.504581,30153.667110,24351.693802,60353.551278,5602.989218,39380.195482,87340.977038,88304.919140,43967.212297,5665.237282,64964.179961,76405.907553,58575.526004,12526.290739,78704.777818,28597.516354,1502.975925,46499.264500,68817.492703,3588.837257,728.842440,98914.903169,44833.157285,95365.147151,6398.366777,43240.443503,93684.441268,67803.247634,96346.373203,89529.356589,6289.161335,46390.877738,19683.023652,30640.855173,6744.429016,25286.012861,70021.050645,94085.406044,13590.931954,13988.262896,99750.643317,78555.111952,90394.170439,58326.169321,91081.402680,69098.948210,86923.685665,92584.378596,15598.212664,55741.178321,96173.215842,16327.055141,54656.081444,41006.373127,11692.202245,61054.448210,84246.816620,5376.643467,28857.695844,80593.189776,94906.000093,35146.857169,26984.067514,14589.023699,65787.712332,33728.496520,39875.036596,35808.762978
27813.902517,53465.968540,49797.025863,27564.545787,32021.080445,40191.196302,85890.715098,23102.483079,9290.144466,72814.400764,15686.861674,24888.357167,28555.579038,11860.077470,41215.412297,83211.660519,52866.450587,52907.614532,44266.108682,37113.267160,58284.257989,73123.804517,17706.456937,53190.258035,8270.661686,44690.524441,67779.281770,74058.374008,78419.020950,7654.318319,9867.136939,6232.923421,61120.286849,59664.162839,33797.469199,93141.367331,99855.359131,19688.184297,16243.850363,9145.503551,92502.585051,31930.712027,34033.860708,21058.164042,43790.789533,75249.272995,4269.824515,96657.240110,28156.887481,48535.933234,33770.507270,86441.145506,21659.737704,51476.964197,39631.403495,29930.399379,96167.488628,7410.685219,3988.773387,74586.509531,15065.003528,13855.910316,80819.432943,76185.290414,73520.073145,14616.902095,69326.657698,73375.432230,34305.086382,85570.508050,82520.935818,26807.671386,17501.220077,16554.796479,47865.835465,61292.009600,91804.069510,52135.659970,57949.249664,19960.956945,671.593157,91719.756924,6402.102405,22331.330897,43196.721075,46033.505936,52261.730266,39364.209656,53444.191145,56250.503643,13950.719141,68509.194709,70106.413996,94770.152073,44694.485076,43626.487095,9387.054168,14021.142727,17001.919325,43692.140540
99591.650767,99522.855133,70499.811963,17092.870797,16077.651565,18365.647381,78384.880388,7881.721029,70501.307341,36334.130052,27842.678010,71172.900534,28053.886929,34244.780405,93504.231421,71250.608041,80278.286331,45765.961640,10614.817650,33722.477475,2016.465283,24565.536827,2231.672138,72122.879270,19335.688854,46926.157204,15749.366318,28722.743012,60947.299921,32751.285633,72414.883589,60538.950641,32274.140719,42914.695505,77631.821475,48351.792320,61280.342876,56016.701816,56233.513339,31781.650170,92350.831858,84076.191339,2954.550657,20404.718787,18320.971744,96458.782068,91655.326818,98599.258065,42224.743708,2270.144421,32321.735493,44241.208982,26835.681238,34553.407621,16364.088205,46171.370129,81479.564815,32113.454513,74894.113131,42426.864689,64864.740182,47308.996673,2965.815330,97138.880891,90223.692168,80597.636795,45490.673164,51504.034997,36614.338565,1724.186504,83285.685203,28965.170423,85800.377833,86240.235851,49369.889200,4121.349531,82699.017919,41025.215971,2720.607595,24923.761581,43295.360382,35042.343079,69164.970552,70131.041657,69595.750736,85529.058747,16302.411740,51075.315504,17642.513213,91196.524861,93502.180229,82507.253385,38505.521534,96467.995549,79646.134276,28729.213655,77065.632298,25136.807394,80233.248689,13679.970816
26860.993888,63518.933845,42645.141229,12661.371721,49759.169650,92015.030418,16782.721241,32458.187522,33040.246343,19503.328827,57381.949093,76335.606762,54545.671942,26546.919598,46466.648373,24141.422631,12075.978299,62769.060103,75216.738126,29718.491549,53965.584917,68718.918308,12225.744888,92471.106441,65186.913811,91871.879154,21200.320096,42252.546062,17008.686548,1433.568738,55932.516915,43869.680425,64952.502573,98577.658133,56531.052136,14711.672176,90592.688551,73313.773414,47169.859735,23632.934848,92817.102230,4551.808781,99968.541600,47362.774126,31098.728416,46435.189926,71504.196747,43174.706705,9204.249982,46720.934873,72893.198244,63169.834936,15439.853134,85118.943168,55640.941330,80626.766982,76990.822275,76841.261416,22879.312997,93999.508813,78274.830143,78811.829902,37869.189238,43227.332670,77389.488035,94400.241364,57939.004883,67982.176540,67714.014731,5108.864571,91615.111378,60531.116961,9660.673341,91583.652978,7893.891040,40759.401747,38018.842857,79398.087824,83934.108488,47223.092876,26119.022650,56827.306685,10392.927765,41558.875774,41946.249807,66033.869085,22185.642709,18937.072082,42875.130500,45064.955743,12936.580848,21149.960597,23876.785599,50805.770076,64377.293304,1266.273587,45206.011439,22316.298140,69248.450117,12920.026123
27425.162700,60863.561495,73451.143074,37085.836032,52447.214426,81345.034151,77845.237815,90466.057273,60743.121928,61779.346257,37689.150102,86862.144568,18606.652895,48082.077857,28421.020295,60552.902738,14115.946941,50606.663041,79489.974810,56991.077432,95671.618775,92426.555648,78141.038019,19548.404327,43232.325723,42518.331276,20814.677951,88438.337152,64834.629405,90063.128058,1358.363229,92259.792096,50926.689506,74809.506340,29345.628128,3373.903886,56154.540445,7190.865896,93839.961195,16897.662326,68970.212143,31529.111250,3759.806847,87576.865028,79611.189144,32180.827133,48129.767719,93727.136075,82787.490164,27619.742483,50718.213460,78459.108892,20046.298130,28859.251432,98007.513256,63278.623843,71377.582744,18822.191160,51716.960949,36212.212103,8885.319172,53075.324168,28472.004199,59812.008715,27884.830462,57817.632317,63185.912590,84039.370896,65008.498203,57025.873738,937.033176,33978.710299,88554.985025,4696.840013,21555.575281,68166.174123,36877.667182,69685.343037,61893.310151,19665.157300,97305.085509,12611.523565,98124.266229,17351.383593,41470.774987,96131.779438,80630.007426,12848.357685,14953.970552,32346.968328,49060.569825,23839.289714,85422.292533,77532.574014,83651.298418,13307.122948,35350.206284,46837.211008,97346.493880,358.704441
3863.084700,98283.527046,34337.414731,92418.069716,2980.367059,55892.990001,60584.243792,39858.034231,25578.332991,22477.553896,59523.191521,22883.418500,35089.077451,57647.457703,40234.802083,76559.852474,53779.237095,20864.809508,89408.210149,68733.207637,53211.777826,38468.779927,92572.497387,38634.070313,16001.353894,76223.795759,51941.193297,51351.560169,23061.006721,49287.687130,51710.264600,26924.091458,47571.214130,86047.679320,19342.161127,50551.581178,41940.669322,79926.404955,90409.615400,67519.002303,2403.958805,49932.806921,90402.420793,37493.036292,7580.264577,30637.222876,14052.888720,61359.501709,51502.032374,3461.098822,30092.709300,4713.810154,41929.878785,22665.206641,43347.880503,57931.232670,98889.002436,95289.073790,9282.792839,21950.009111,44576.760873,60993.057429,48874.100558,92147.974993,47040.736749,68216.261722,42699.556171,88981.406061,48142.666630,33109.171524,56500.408317,50546.625425,83041.978435,46902.829110,88039.661707,90622.243049,77540.051975,2092.550380,51981.744711,29042.084303,5553.649238,82074.454001,33755.894447,47483.528014,4739.660642,77103.774940,5414.760637,3628.663032,72392.848683,14697.553466,25578.672132,16969.609510,75690.610931,74452.772727,9117.584503,22731.347633,42669.034402,51817.140664,11712.753647,90811.701022
84926.312178,68213.161954,41358.326401,67968.290613,15115.991017,29397.988107,58590.533616,92656.042983,31490.538477,10572.278281,21698.127239,37044.187705,92646.732272,55454.021723,84527.715709,97386.392903,32557.796616,89942.476383,1015.055888,4950.645298,4640.029802,26593.728057,21920.254798,80330.640722,1046.500738,31037.839291,3061.988309,43715.535130,82854.979945,14774.741946,34527.236106,67781.292123,82987.903937,75885.562497,35749.582690,98103.894945,5283.550558,94340.116296,90759.937927,36774.089071,4912.394530,12458.065120,73818.276766,97559.126792,67912.086833,58345.992475,94945.519695,469.883448,48288.468811,95960.575574,5420.528737,52928.498603,22554.303584,27340.783525,33259.139325,23600.804312,58378.622852,36321.127624,67316.339432,41233.602750,51095.869607,1843.575492,9014.894827,34083.773498,77729.138025,44764.477507,32187.668396,83012.688573,39104.593756,22947.606276,19786.777597,44016.988276,35405.671433,93605.054400,41576.115067,3317.758219,51951.046829,36521.634716,3787.641658,239.515594,32482.210243,9208.170384,53168.014187,55036.513863,36548.953946,86427.153502,78637.318166,94927.576788,22748.281127,45953.657598,36161.179491,73844.150724,47797.233080,45176.074354,7927.924175,25526.371059,89940.551851,40115.592560,8539.059632,29045.145607
63063.198873,28325.837219,73062.133872,98468.870297,21930.891573,14638.248893,1786.628469,73881.938392,51159.883599,5574.270164,74121.453976,83642.093878,14782.440538,27289.468163,38678.607695,51331.394474,13716.621619,17315.925814,46258.971215,36464.902735,63269.583402,82420.150743,10309.053412,11066.816482,27596.225051,18236.977577,36593.187531,17536.776855,58352.570174,45132.247152,46581.922452,21415.769001,73458.084408,19644.056324,19884.639251,95388.975971,34282.305207,21671.267710,69270.914363,85442.188842,27245.537864,43392.368292,69084.282674,42027.978438,70681.836445,7762.890322,93359.372902,84398.458101,25078.816126,39618.344117,20863.360790,88348.399564,22038.494814,31172.414239,99415.216036,49634.719854,49409.391806,36008.403520,67171.496700,7761.961933,81140.650709,13753.419152,29177.730924,54598.735070,33397.475466,49062.370164,49987.710994,67679.780663,70733.637911,19258.625310,53121.969459,97979.175764,62650.993639,22206.252086,40007.154156,33332.830038,29969.142398,33366.527058,17731.288092,55047.958561,72984.871165,38594.648918,43396.358078,95023.365969,69767.063147,42811.574067,44658.085777,19176.454906,78819.977577,11829.582430,26938.416875,59960.628240,25583.001572,56116.147789,14559.363263,58980.477027,5178.517953,64547.074294,26660.257691,75912.155854
83805.699594,79782.227140,73891.331572,46456.693186,1988.479226,13898.485728,79789.523261,31957.621615,47265.012776,97520.811343,87005.580165,20249.883895,36115.460214,30401.938197,15273.249817,5882.523314,73213.512254,59931.335584,25058.978256,52033.489832,71760.918003,51997.395122,11994.118025,97343.919611,8113.542864,26553.481325,56324.396592,13292.060807,91100.555609,82984.654273,89204.216651,74906.255156,62766.881413,63095.548223,21362.948342,64755.360630,76994.033941,1152.471557,96712.982234,24259.046670,98673.282889,83718.562400,44508.930555,34788.743103,14120.500550,59782.180362,40671.266407,87334.012841,19713.515899,65730.244654,39367.502626,91474.433892,17727.639729,51361.620641,88818.353457,25841.182629,77915.101956,45142.750049,39133.243427,69015.657518,28127.404276,28337.460078,43921.912674,90894.285679,91433.008291,65284.861006,55649.646262,68427.042186,66437.332553,52362.628497,92686.088846,65110.615395,36081.190850,37195.019354,99899.358489,50201.691390,96977.199706,40570.624896,37535.704184,16690.715558,6300.869503,76903.206800,8165.149404,24028.509269,28264.827441,96983.502897,49869.691888,6179.929351,42126.252900,89002.935305,75195.586905,70253.657166,17340.395337,19117.499532,61147.942845,8773.403581,84402.360529,16797.589061,77200.445757,50839.693035
69160.217548,69886.534557,15950.308383,5241.408351,7081.553865,15849.666872,55443.099777,4058.753524,56420.291758,92978.803951,20749.469072,62721.161251,69882.010751,28914.618513,86749.670510,98146.838182,25898.121363,36619.362352,4326.767486,68024.374254,25622.297657,79522.354381,38278.031373,42962.692983,98639.853904,99425.974209,51736.096601,83042.214386,16223.563270,28936.542312,33881.907374,85383.780808,98823.076905,49832.215794,90625.189195,5904.630723,65681.882656,46068.288925,9963.384284,22102.174367,39047.092829,30712.853347,84823.335609,8929.103533,59627.471849,71573.006118,7075.941668,85525.593203,8192.368424,11402.709191,53549.967410,33814.666070,90925.063562,91827.998820,76777.359090,89564.917466,91253.972982,28513.455644,72607.131805,7477.536205,57449.997946,6489.039178,92861.317049,56273.074805,56321.254962,83486.506197,62177.705565,22003.137571,29554.795076,72141.089839,44105.311928,68601.887894,2853.943139,28928.647490,77530.991464,62481.415025,501.653562,84606.933122,48007.008181,8694.022022,96009.642303,1556.975591,42508.688082,86934.705865,93384.974401,19286.047126,76499.623284,84638.947336,47799.502760,49106.755042,92116.483577,5249.500706,55595.794211,84977.800580,61522.575500,11917.049126,68464.306730,23700.281018,33920.186687,98019.101796
95841.370847,78025.498606,66620.989644,98695.314023,6954.146096,44151.981061,61176.729002,7455.799648,28758.914184,9183.737137,16149.821661,24768.556441,10740.712718,58658.509780,11703.262260,4125.687072,77944.556895,88202.885534,88764.634445,25744.059655,37309.640576,80881.117976,30993.560350,92905.434777,65858.918509,92516.135841,4822.483903,34323.225193,16216.416859,38742.670581,32342.326942,12057.787660,16768.169186,98963.316576,10753.101637,23722.315272,43115.297638,71929.830628,31178.114911,71874.211811,81113.567802,47327.936608,96642.768242,91854.280510,5986.446341,8346.030502,95979.967619,83931.003226,96548.916026,84744.602017,9675.062834,33858.556556,65625.719946,40668.623174,26763.991333,31484.638409,33184.759015,31586.475226,65807.863592,49401.175864,70329.145797,98150.190524,61458.963514,87097.314973,97113.507054,72212.065187,10819.630199,40228.804645,44141.895769,41997.745146,12103.016410,25255.463524,89325.681744,8745.784652,17109.744034,95312.128075,17091.815143,13089.711606,79243.131254,13640.731122,97834.313614,88918.194124,47499.287715,63460.033513,29586.817252,74263.279037,94944.671912,62771.576257,5849.754217,60752.535457,12172.752074,76178.900004,58902.725935,73631.715625,63276.214977,56016.232942,45843.780766,74095.845166,96245.037623,89985.676525
16093.590266,8348.053986,15241.140050,5419.271964,17093.838628,32350.884074,731.399992,34185.653761,45440.595670,79974.531282,47826.384920,43274.909237,68892.725359,95325.672625,6734.942704,98479.542601,69588.951616,1679.614569,61251.118858,75438.705823,62432.150017,73423.870923,51617.605780,21334.875905,47055.586501,14893.820711,77351.108837,92899.367257,88989.665914,73596.146414,82885.043782,5083.256134,81944.200437,98126.183822,10502.528134,99038.039054,30477.067849,11233.928115,33223.692816,75917.663510,91208.459387,81050.077726,19192.572700,60101.184700,76375.750304,25927.515394,58580.727301,45964.701873,27607.129953,19831.846113,21403.407649,90039.279960,93255.717025,73021.013420,11374.155819,40311.303527,87914.834167,88725.264646,33210.670737,76904.500035,62321.411059,16095.714473,81987.756158,44265.611449,14221.898249,92490.284282,43303.650457,44698.966088,3724.212397,76527.343263,20616.629551,94932.671774,57577.420942,39809.202241,55033.856474,33953.171199,65736.717625,13614.583729,79917.873062,93343.847569,33446.429832,1321.280665,83383.127482,26702.146811,74342.294121,94757.283291,67013.450327,62257.128242,83482.547937,224.121065,39161.628230,45803.958949,16319.835528,21149.384341,90069.570389,30541.733813,13639.668623,33373.220799,75240.699891,17363.881010
